source_group,source_id,title,category,source_version,source_url,original_author,original_url,decision,target,reason,source_variants,adapted_variants
gallery,406,巨型游戏手柄街头 Campaign,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-406,@AIwithkhan,https://x.com/AIwithkhan/status/2052973449107349725,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,405,可爱纸艺风照片重绘,Illustration & Art,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-405,@oggii_0,https://x.com/oggii_0/status/2052609040539328759,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,404,豪华社媒破屏商业广告,UI & Interfaces,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-404,@you1873118,https://x.com/you1873118/status/2052624395932455061,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,403,小红书数字破屏 3D 女孩,UI & Interfaces,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-403,@MrGafish,https://x.com/MrGafish/status/2052632520563528051,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,402,3D 小红书个人资料卡,UI & Interfaces,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-402,@MrGafish,https://x.com/MrGafish/status/2052323461268467860,改写收录,prompts/gallery/G29.md,保留镂空卡与坐边人物，删除默认互动数据与平台身份暗示。,,
gallery,401,Lost in 国家旅行海报拼贴,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-401,@SadiaMalik182,https://x.com/SadiaMalik182,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,400,多风格签名选择海报,UI & Interfaces,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-400,GitHub prompt,https://github.com/zaizhi-1112/ai-image-extension-playbook/blob/main/signature-image-prompts-gpt-image-2.md,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,399,唱片公司楼梯间写真人像,Photography & Realism,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-399,@BubbleBrain,https://x.com/BubbleBrain/status/2052217544388546827,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,398,8 套日常穿搭编辑拼贴,Characters & People,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-398,@aiwithaly,https://x.com/aiwithaly/status/2052218645951205463,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,397,街舞角色设定参考图,Characters & People,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-397,@ChangningL29508,https://x.com/ChangningL29508/status/2052229452080591276,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,396,龙类物种复古百科海报,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-396,@sha_zdiii,https://x.com/sha_zdiii/status/2052237839119835280,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,395,骑士法师大战石像魔像,Scenes & Storytelling,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-395,@RamonVi25791296,https://x.com/RamonVi25791296/status/2051568239142973832,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,394,中世纪村庄双精灵冒险者,Scenes & Storytelling,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-394,@RamonVi25791296,https://x.com/RamonVi25791296/status/2051568239142973832,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,393,Y2K 金色时刻人像,Photography & Realism,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-393,@SiliconBarbie_,https://x.com/SiliconBarbie_/status/2051475105403040014,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,392,头发里的微型城市,Scenes & Storytelling,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-392,@krafterlab,https://x.com/krafterlab/status/2051399740986740986,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,391,四国文化锚点服装设计宫格,Other Use Cases,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-391,@Gdgtify,https://x.com/Gdgtify/status/2051428657571279137,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,390,羊毛毡国家微缩世界,Scenes & Storytelling,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-390,@volkan_iras,https://x.com/volkan_iras/status/2051403524966141980,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,389,Transparent Labs Hydrate 健身补剂 Campaign,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-389,@amynys,https://x.com/amynys/status/2051409591137972606,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,388,1980s Claude 复古杂志广告,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-388,@Shinning1010,https://x.com/Shinning1010/status/2051410804805599436,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,387,Netflix 首页主视觉 UI,UI & Interfaces,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-387,@aimikoda,https://x.com/aimikoda/status/2051420440451801240,改写收录,prompts/gallery/G30.md,把一句Netflix首页提示展开为可控区域和文案，保留用户参考主视觉。,,
gallery,386,品牌包络产品广告,Brand & Logos,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-386,@SRKDAN,https://x.com/SRKDAN/status/2051482047248560393,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,385,青岛啤酒灵感女装系列,Other Use Cases,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-385,@Popcraft_ai,https://x.com/Popcraft_ai/status/2051142270381170754,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,384,十国传统服饰时尚拼贴,Characters & People,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-384,@amynys,https://x.com/amynys/status/2051287229532639677,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,383,AI 日常生活 iPhone 抓拍,Photography & Realism,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-383,@Ciri_ai,https://x.com/Ciri_ai/status/2051292618248904809,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,382,春日花田三联竖版写真拼贴,Photography & Realism,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-382,@frametheory058,https://x.com/frametheory058/status/2051294907214844249,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,381,90 年代公寓场景参考板,Architecture & Spaces,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-381,@Iancu_ai,https://x.com/Iancu_ai/status/2051287273581203888,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,380,冠状病毒尺度缩放科学信息图,Charts & Infographics,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-380,@Gdgtify,https://x.com/Gdgtify/status/2051288232613351571,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,379,品牌人格漫画信息图,Brand & Logos,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-379,@CallumGrey,https://x.com/CallumGrey/status/2051293342139584922,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,378,高端 3D 收藏玩具头像,Characters & People,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-378,@Genematicai,https://x.com/Genematicai/status/2050654848216109429,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,377,樱花咖啡户外人像,Photography & Realism,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-377,@xRahultripathi,https://x.com/xRahultripathi/status/2050677614168391716,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,376,泼洒抹茶街头手机照片,Photography & Realism,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-376,@Shinning1010,https://x.com/Shinning1010/status/2050693240253214894,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,375,古希腊三哲时间轴城市图,Charts & Infographics,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-375,@ToroJushiAi,https://x.com/ToroJushiAi/status/2050713034503409874,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,374,彩色潦草小狗线条风格重绘,Illustration & Art,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-374,@berryxia,https://x.com/berryxia/status/2050226420681757102,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,373,高端肉类海鲜品牌英雄图,Products & E-commerce,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-373,@xpg0970,https://x.com/xpg0970/status/2050108279385419965,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,372,可爱角色设定表,Characters & People,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-372,@xRahultripathi,https://x.com/xRahultripathi/status/2050152865566708134,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,371,Scrapbook 真人图与迷你分身,Characters & People,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-371,@Kashberg_0,https://x.com/Kashberg_0/status/2050272100884340783,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,370,Crumple Chair 概念沙发研发板,Products & E-commerce,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-370,@ShamsAmin56,https://x.com/ShamsAmin56/status/2050281206139461780,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,369,明洞旅游区域地图,Architecture & Spaces,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-369,@so_ainsight,https://x.com/so_ainsight/status/2050354639036654048,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,368,印度餐厅菜单改造宣传图,Other Use Cases,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-368,@Johnson998877,https://x.com/Johnson998877/status/2050354965110268123,改写收录,prompts/gallery/G15.md,保留菜单视觉改造，菜单和菜品照片分别负责文字与外观。,,
gallery,367,VELORA 奢华香水广告海报,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-367,@akkiwani703,https://x.com/akkiwani703/status/2049778680969437564,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,366,咖啡馆写实照片与 2D 涂鸦叠加,Photography & Realism,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-366,@Jawad_Rahman_,https://x.com/Jawad_Rahman_/status/2049796647237066971,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,365,科学家收藏级玩具发布板,Products & E-commerce,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-365,@Gdgtify,https://x.com/Gdgtify/status/2049766203392921897,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,364,奢华个人色彩档案信息图,Charts & Infographics,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-364,@meng_dagg695,https://x.com/meng_dagg695/status/2049822844918575586,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,363,磁场铁粉 Logo 物理成像,Other Use Cases,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-363,@Naiknelofar788,https://x.com/Naiknelofar788/status/2049835482331357460,改写收录,prompts/gallery/G16.md,保留磁场材质变换，避免把图像效果当真实物理实验。,,
gallery,362,抹茶品牌触点系统视觉板,Brand & Logos,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-362,@Preda2005,https://x.com/Preda2005/status/2049846981271699685,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,361,手机爆炸拆解图,Charts & Infographics,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-361,@Ankit_patel211,https://x.com/Ankit_patel211/status/2048834306379075759,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,360,长发造型分析信息图,Charts & Infographics,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-360,@Gemalpha_88,https://x.com/Gemalpha_88/status/2048918707343401034,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,359,水墨双重曝光人物海报,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-359,@Goodmanprotocol,https://x.com/Goodmanprotocol/status/2049002279051895243,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,358,草莓能量饮料商业广告,Products & E-commerce,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-358,@SPEEDAI07,https://x.com/SPEEDAI07/status/2049043627163435040,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,357,鱼眼镜面复古咖啡馆人像,Photography & Realism,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-357,@harboriis,https://x.com/harboriis/status/2049044698900361241,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,356,过度思考超现实街头 Campaign,Illustration & Art,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-356,@AIwithAliya,https://x.com/AIwithAliya/status/2049044716642316758,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,355,概念字体海报 Prompt,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-355,@dotey,https://x.com/dotey/status/2048793351290327381,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,354,Logo 与品牌身份系统提示词合集,Brand & Logos,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-354,@wanerfu,https://x.com/wanerfu/status/2048659924822184026,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,353,品牌口红推荐报告信息图,Charts & Infographics,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-353,@liyue_ai,https://x.com/liyue_ai/status/2048667226195317219,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,352,西楚霸王国风暗黑海报,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-352,@stellimbris,https://x.com/stellimbris/status/2048633434961072617,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,351,健身品牌力量 Campaign,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-351,@AIwithSynthia,https://x.com/AIwithSynthia/status/2048601383545577614,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,350,足球球员数据涂鸦海报,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-350,@ryanpp27,https://x.com/ryanpp27/status/2048602248524214542,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,349,运动时尚三联 Campaign,Photography & Realism,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-349,@AIwithkhan,https://x.com/AIwithkhan/status/2048606301039820821,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,348,胡须风格分析海报,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-348,@RizwanAly07,https://x.com/RizwanAly07/status/2048610196302250019,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,347,4×4 动作分解参考表,Characters & People,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-347,@oggii_0,https://x.com/oggii_0/status/2048614158699217302,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,346,立体刺绣小鸟花枝,Illustration & Art,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-346,@dotey,https://x.com/dotey/status/2048529821706195442,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,345,法新浪潮撕纸电影海报,Posters & Typography,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-345,@bananaprompts,https://x.com/bananaprompts/status/2048541390900994476,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
gallery,344,NOIR 街头服饰 Campaign,Brand & Logos,b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4,https://github.com/wangge-dev/awesome-gpt-image-2/blob/b477278bb2a36d4c59655eb0daa4ce48e8dbc4c4/docs/gallery-part-2.md#case-344,@Daniel_adsss,https://x.com/Daniel_adsss/status/2048542581638701446,后续精选,,已做索引盘点，尚未逐条改写与内容审核；后续按差异和用途精选，不计为2.5适配内容,,
